City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
6443856,Serris,72,FR,1631426621,88,48.85,2.7833,56.16,4.16
3180608,Capriolo,0,IT,1631426341,78,45.6353,9.9324,69.42,7
1842025,Gunsan,40,KR,1631426623,58,35.9786,126.7114,85.89,5.75
159071,Iringa,7,TZ,1631426624,54,-7.7667,35.7,63.95,13.51
4189613,Country Club Estates,1,US,1631426625,89,31.2127,-81.4643,80.01,0
2647421,Harrow on the Hill,75,GB,1631426626,83,51.5714,-0.3337,56.35,1.14
5341430,Daly City,20,US,1631426628,91,37.7058,-122.4619,66.2,5.99
5131638,Plainview,1,US,1631426629,78,40.7765,-73.4673,71.08,1.99
4992612,Fenton,1,US,1631426630,83,42.7978,-83.7049,73.15,9.22
3026285,Châteaudun,38,FR,1631426631,93,48.0833,1.3333,57.94,2.3
2562266,Żabbar,40,MT,1631426632,73,35.8761,14.535,75.78,10.36
4450753,West Point,1,US,1631426634,93,33.6076,-88.6503,69.87,3.44
1732811,Kluang,73,MY,1631426422,55,2.0251,103.3328,89.82,5.68
6319623,Taguatinga,77,BR,1631426635,25,-12.3857,-46.5711,84.45,6.62
4452686,Angier,1,US,1631426637,83,35.5071,-78.7392,65.41,0
3180045,Casarsa della Delizia,26,IT,1631426637,76,45.9481,12.8375,67.68,3.76
1796808,Sanhe,100,CN,1631426639,80,31.8759,121.1187,80.51,20.58
2517262,Gelves,0,ES,1631426639,84,37.3348,-6.026,69.1,1.01
1812332,Dongping,70,CN,1631426641,54,28.3802,111.2059,89.01,8.14
613607,Kutaisi,90,GE,1631426412,94,42.2496,42.6997,66.97,2.3
1275701,Bijapur,96,IN,1631426641,66,16.8333,75.7,81.19,21
4833883,Ellington,1,US,1631426642,92,41.904,-72.4698,64.65,1.99
2529647,Tinzart,1,MA,1631426643,24,30.6244,-8.4131,80.4,3.67
3179190,Cellino San Marco,100,IT,1631426644,73,40.4722,17.9663,68.29,4.03
2962725,Malahide,75,IE,1631426646,90,53.4508,-6.1544,55.96,5.75
2645724,Kidderminster,99,GB,1631426647,94,52.3882,-2.25,56.03,1.99
6441364,Souffelweyersheim,20,FR,1631426648,93,48.6355,7.7404,57.13,0
2036434,Lianshan,92,CN,1631426650,54,40.7643,120.8533,73.27,8.55
3172720,Monte Urano,13,IT,1631426650,71,43.2027,13.6729,69.64,5.82
5319311,Vail,82,US,1631426651,38,32.0479,-110.712,89.06,1.41
3532254,Berriozábal,100,MX,1631426652,99,16.8,-93.2667,66,2.13
2854384,Pfaffenhofen an der Roth,83,DE,1631426653,91,48.3545,10.1618,57.85,1.03
2993647,Moëlan-sur-Mer,0,FR,1631426655,94,47.8142,-3.6289,61.63,5.75
3469169,Borda da Mata,87,BR,1631426656,72,-22.2742,-46.1653,65.55,2.86
4168659,Pinewood,75,US,1631426540,82,25.869,-80.217,84,1.01
7931962,Suffield,69,CA,1631426658,92,50.2176,-111.1713,51.98,3.83
4018400,Apatzingán,73,MX,1631426659,90,19.0833,-102.35,72.54,2.39
2639317,Risca,93,GB,1631426660,92,51.608,-3.1008,55.65,2.44
618589,Baurci,98,MD,1631426662,42,46.0939,28.6758,68.63,10.04
4920600,Garrett,1,US,1631426663,80,41.3495,-85.1355,71.74,6.91
2963398,Kilkenny,100,IE,1631426664,96,52.6542,-7.2522,54.09,3.98
2756686,Doorn,98,NL,1631426666,93,52.0334,5.3457,60.71,3
3003874,Léguevin,0,FR,1631426667,94,43.6003,1.2324,65.3,1.14
3595803,Siquinala,100,GT,1631426668,94,14.3076,-90.9661,77.49,2.86
5384690,Poway,1,US,1631426414,69,32.9628,-117.0359,82.45,1.01
1272691,Japi,82,IN,1631426670,69,20.9584,74.8556,84.33,6.82
1701003,Margosatubig,100,PH,1631426671,69,7.5777,123.1658,86.11,5.7
2867543,Münster,75,DE,1631426671,88,51.9624,7.6257,62.38,5.75
2265472,Odemira,24,PT,1631426672,88,37.598,-8.6397,63.16,2.37
1257542,Sambalpur,98,IN,1631426673,81,21.45,83.9667,87.03,2.42
495619,Shar'ya,47,RU,1631426674,63,58.3686,45.5144,53.44,2.73
884141,Norton,47,ZW,1631426675,49,-17.8833,30.7,60.8,6.85
1429434,Bāzārak,1,AF,1631426677,25,35.3129,69.5152,73.06,5.86
1712491,Guimba,100,PH,1631426677,96,15.6667,120.7667,75.63,5.01
3566603,Cabaiguán,7,CU,1631426677,93,22.0789,-79.4992,74.82,3.53
3437443,Pozo Colorado,21,PY,1631426678,53,-23.4923,-58.7972,71.35,5.84
1166265,Sambrial,40,PK,1631426680,78,32.4745,74.3521,80.55,4.61
6537550,Giovinazzo,0,IT,1631426680,82,41.1864,16.6674,70.09,4
3448639,São José do Rio Preto,48,BR,1631426681,60,-20.8197,-49.3794,68.79,6.33
2026609,Blagoveshchensk,40,RU,1631426538,52,50.2667,127.5333,66.81,11.18
3862086,Cerrillos,88,AR,1631426683,36,-24.8983,-65.4871,54.86,2.93
3391395,Porto da Folha,78,BR,1631426684,97,-9.9172,-37.2783,68.47,3.65
4357176,Halfway,20,US,1631426686,92,39.6207,-77.7589,65.75,5.95
6534184,Breña Baja,75,ES,1631426687,78,28.6338,-17.7799,70.52,2.3
2278158,Upper Buchanan,100,LR,1631426688,91,5.9122,-10.0647,75.74,6.93
2820465,Uedem,0,DE,1631426690,96,51.6667,6.3,59.74,1.01
2947359,Bockenem,98,DE,1631426691,95,52.0099,10.132,64.38,6.58
2633997,Whitworth,100,GB,1631426692,94,53.656,-2.1771,56.32,3.11
2634616,Wednesfield,97,GB,1631426538,86,52.6,-2.0833,56.48,3.15
2839819,Schellerten,99,DE,1631426694,87,52.1853,10.1023,64.67,6.71
493160,Sibay,97,RU,1631426695,42,52.7181,58.6658,51.96,11.21
184622,Nakuru,73,KE,1631426696,73,-0.2833,36.0667,61.14,9.08
1731537,Alfonso,100,PH,1631426698,88,14.1408,120.8539,76.46,0.67
1804578,Laichow,0,CN,1631426690,58,37.1717,119.9214,86.83,5.68
365137,Omdurman,51,SD,1631426521,40,15.6445,32.4777,91.04,9.95
3027705,Chabeuil,52,FR,1631426699,89,44.8996,5.0188,62.71,4.7
5802570,Marysville,75,US,1631426700,90,48.0518,-122.1771,64.45,1.01
5392593,San Ramon,1,US,1631426701,70,37.7799,-121.978,66.9,3
3687806,Campoalegre,62,CO,1631426702,75,2.6849,-75.3231,73.69,3.78
2804008,Zittau,47,DE,1631426704,97,50.9,14.8333,63.37,2.15
3016073,Gignac,74,FR,1631426705,67,43.652,3.5509,64.18,4.09
3191059,Šenčur,15,SI,1631426706,100,46.2456,14.4197,55.81,1.14
3428068,San Vicente,0,AR,1631426708,77,-26.6167,-54.1333,60.31,3.15
588335,Tartu,90,EE,1631426709,76,58.3806,26.7251,59.25,2.3
2641170,Chaddesden,0,GB,1631426710,95,52.9294,-1.4403,58.15,6.91
2659076,Reinach,5,CH,1631426712,90,47.2667,8.1833,57.96,1.3
2866375,Netphen,95,DE,1631426713,92,50.9167,8.1,60.06,2.26
2983890,Arrondissement de Rethel,100,FR,1631426715,89,49.5,4.3333,56.03,3.6
4156920,Golden Gate,1,US,1631426716,61,26.1879,-81.6951,80.98,8.05
4671654,Austin,1,US,1631426717,75,30.2672,-97.7431,77.5,3
2756506,Gemeente Duiven,90,NL,1631426718,94,51.9333,6.0167,60.46,3.44
3214104,Untergrombach,53,DE,1631426720,93,49.0865,8.5542,58.24,2.28
3016321,Gennevilliers,90,FR,1631426721,87,48.9333,2.3,57.25,2.3
4735729,Taylor,1,US,1631426722,45,32.3001,-99.8337,74.93,5.99
2454268,Koutiala,91,ML,1631426723,85,12.3917,-5.4642,73.49,6.13
2658388,Thalwil,90,CH,1631426725,93,47.2918,8.5635,63.34,1.01
4896336,Homer Glen,1,US,1631426726,81,41.6,-87.9381,76.57,5.99
702723,Lubny,86,UA,1631426727,43,50.0163,32.9969,69.48,5.03
3178829,Chiavenna,9,IT,1631426728,85,46.3216,9.3986,67.03,1.97
5410943,Yosemite Lakes,0,US,1631426729,45,37.1911,-119.7727,79.12,5.03
5167284,Portage,1,US,1631426730,66,41.1667,-81.1998,71.33,4.61
5350734,Fremont,1,US,1631426731,80,37.5483,-121.9886,68.07,3.44
6358723,Valverde de la Virgen,40,ES,1631426732,87,42.5641,-5.6826,56.66,4.61
3172422,Musile di Piave,21,IT,1631426734,82,45.6169,12.564,68.07,5.26
179888,Sotik,30,KE,1631426735,66,-0.6833,35.1187,63.81,6.13
618577,Tighina,100,MD,1631426499,43,46.8306,29.4711,67.28,7.31
5107140,Amityville,1,US,1631426737,79,40.679,-73.4171,71.58,1.99
2159291,Lysterfield,94,AU,1631426738,62,-37.9333,145.3,56.08,1.01
5927689,Coquitlam,100,CA,1631426739,93,49.283,-122.7526,60.98,3
6155721,St. Catharines,44,CA,1631426578,72,43.1668,-79.2496,74.84,25.64
2634739,Warrington,40,GB,1631426489,90,53.3925,-2.5802,57.97,5.75
3125309,Cervelló,40,ES,1631426740,91,41.3959,1.9592,73.65,8.05
669405,Răcari,0,RO,1631426741,39,44.6333,25.7333,73.35,1.7
5261969,Marshfield,1,US,1631426571,67,44.6689,-90.1718,65.28,6.91
1153850,Bo Phloi,94,TH,1631426525,65,14.3236,99.5161,85.14,6.29
734979,Nea Moudania,99,GR,1631426743,77,40.2384,23.2827,73.85,2.19
2035565,Nong’an,13,CN,1631426745,55,44.382,125.1685,66.29,0.96
3686445,Chivolo,99,CO,1631426745,89,10.025,-74.6228,75.31,4.61
1268561,Kākināda,100,IN,1631426721,88,16.9333,82.2167,86.47,8.99
3451004,Rochedo,19,BR,1631426746,53,-19.9531,-54.8925,78.66,4.47
2765388,Schwechat,20,AT,1631426748,80,48.1333,16.4667,67.44,1.14
626491,Kruhlaye,100,BY,1631426750,70,54.2466,29.7957,62.62,6.22
4437982,Natchez,1,US,1631426751,94,31.5604,-91.4032,64.62,0
3457487,Matelândia,0,BR,1631426752,73,-25.2408,-53.9964,62.96,6.91
3017651,Fos-sur-Mer,0,FR,1631426754,94,43.4377,4.9446,65.66,6.91
6538759,Cercola,0,IT,1631426755,61,40.8566,14.3577,73.09,3.44
3584251,Nuevo Cuscatlán,100,SV,1631426757,94,13.6486,-89.2653,66.51,1.25
5087105,Hampstead,1,US,1631426758,88,42.8745,-71.1812,64,1.01
5391295,Salinas,75,US,1631426759,84,36.6777,-121.6555,64.62,5.75
2749745,Obdam,100,NL,1631426760,91,52.6758,4.9069,62.02,1.99
1789898,Xiaoyi,0,CN,1631426761,28,34.6178,109.703,91.98,6.04
1608899,Maha Sarakham,91,TH,1631426466,60,16.3333,103.6667,90.46,7.72
3445939,Tupanciretã,0,BR,1631426761,86,-29.0806,-53.8358,52.29,7.99
2920205,Glandorf,98,DE,1631426763,93,52.0833,8.0167,62.85,5.57
724144,Michalovce,80,SK,1631426764,60,48.7543,21.9195,62.53,4.03
2262987,Sertã,55,PT,1631426766,75,39.8085,-8.0988,59.95,3.27
3175985,Provincia di Gorizia,30,IT,1631426767,76,45.9167,13.5,70.95,3.44
259289,Corinth,92,GR,1631426768,71,37.9407,22.9573,76.75,3.18
3584384,Metapán,100,SV,1631426770,97,14.3333,-89.45,70.77,1.19
3532193,Boca del Rio,100,MX,1631426771,60,19.1,-96.1,80.29,12.17
5011701,Swartz Creek,1,US,1631426772,85,42.9572,-83.8305,72.41,9.22
601299,Muynak,0,UZ,1631426773,41,43.7683,59.0214,76.12,10.22
3179655,Castellaneta,100,IT,1631426774,74,40.6272,16.9369,67.71,6.26
3448336,São Pedro do Ivaí,8,BR,1631426776,88,-23.8653,-51.8564,62.92,3.44
518648,Novolakskoye,77,RU,1631426778,66,43.1195,46.4828,69.78,4.16
358448,Damanhur,0,EG,1631426779,58,31.0392,30.4691,78.28,3.4
5102445,Pequannock,1,US,1631426780,87,40.96,-74.2975,70.95,0
2524084,Monserrato,58,IT,1631426781,86,39.2561,9.1397,68.05,1.01
2743618,Gemeente Zundert,92,NL,1631426783,91,51.4735,4.6418,59.9,6.98
3005081,Le Bourget-du-Lac,0,FR,1631426784,95,45.6476,5.8609,66.45,1.14
7872567,Kirchbichl,12,AT,1631426785,91,47.5094,12.1042,60.75,1.92
2522430,Adra,0,ES,1631426786,63,36.7496,-3.0206,78.82,2.28
2855917,Ottweiler,17,DE,1631426788,92,49.4013,7.1642,54.39,0.94
1838343,Pyeongtaek-si,1,KR,1631426789,48,36.9947,127.0889,87.66,5.75
4900749,Lyons,75,US,1631426789,71,41.8134,-87.8181,76.21,1.99
667593,Scorniceşti,3,RO,1631426790,37,44.5667,24.55,57.02,2.89
4497956,Weddington,1,US,1631426792,87,35.0224,-80.7609,65.32,3.44
2231881,Eséka,99,CM,1631426793,99,3.65,10.7667,71.74,0.87
3035768,Avallon,71,FR,1631426795,83,47.4833,3.9,55.2,2.01
3065067,Strakonice,28,CZ,1631426796,86,49.2614,13.9024,63.14,2.33
2930201,Engen,8,DE,1631426798,92,47.85,8.7667,59.38,1.57
667757,Săveni,99,RO,1631426799,41,47.95,26.8667,69.98,4.09
2336905,Iwo,99,NG,1631426800,97,7.6333,4.1833,70.79,1.5
3526485,Jiutepec,98,MX,1631426802,93,18.8667,-99.1833,70.93,3.36
5062292,Valley City,75,US,1631426803,76,46.9233,-98.0032,56.14,6.91
4253387,Wood River,1,US,1631426804,76,38.8612,-90.0976,77.65,13.8
6614189,Puget-sur-Argens,8,FR,1631426805,67,43.45,6.6833,70.14,3.24
5671996,Polson,86,US,1631426806,81,47.6936,-114.1632,55.54,2.57
729896,Krumovgrad,33,BG,1631426807,34,41.4667,25.65,68.58,4
2510426,Tobarra,0,ES,1631426808,70,38.5921,-1.6919,63.18,2.24
3445156,Viamão,0,BR,1631426810,91,-30.0811,-51.0233,57.38,3.44
2807201,Wittstock,100,DE,1631426811,93,53.1612,12.4829,62.53,8.86
3092638,Gmina Lwówek Śląski,50,PL,1631426813,90,51.1107,15.5858,62.87,4.03
5268720,Rhinelander,20,US,1631426814,87,45.6366,-89.4121,57.45,0
3179418,Castiglione della Pescaia,1,IT,1631426815,60,42.7635,10.8809,72.86,5.41
2378736,Kaédi,99,MR,1631426816,63,16.1465,-13.5047,85.24,10.07
1298482,Sagaing,40,MM,1631426818,58,21.8787,95.9797,91.58,4.61
1810447,Gaoniang,63,CN,1631426818,48,26.8425,109.1789,87.31,6.53
1720643,Calanasan,100,PH,1631426818,67,18.255,121.0344,84.81,3.78
2895630,Isselburg,99,DE,1631426818,90,51.8333,6.4667,60.58,8.52
2638311,Seaford,35,GB,1631426820,91,50.7714,0.1027,56.5,4
3904906,Santa Cruz de la Sierra,7,BO,1631426822,52,-17.8,-63.1667,77.47,15.26
2929831,Eppingen,54,DE,1631426823,89,49.1369,8.9103,59.09,1.54
5843591,State of Wyoming,17,US,1631426825,34,43.0002,-107.5009,58.82,3.27
1724435,Bogo,100,PH,1631426825,68,11.0517,124.0055,86.83,4
6451986,Villeneuve-la-Garenne,90,FR,1631426826,87,48.9333,2.3167,57.29,2.3
2309528,Luba,100,GQ,1631426828,84,3.4568,8.5547,78.08,7.09
3018103,Fonsorbes,0,FR,1631426829,94,43.5352,1.2294,65.17,1.14
3429635,Rafael Castillo,75,AR,1631426831,91,-34.6986,-58.6271,58.95,7
1784712,Zhengding,61,CN,1631426833,55,38.1397,114.5594,88.97,5.37
3461715,Guzolândia,5,BR,1631426616,59,-20.6497,-50.6619,70.02,7.92
3526992,Chachahuantla,99,MX,1631426833,96,20.2039,-98.1314,57.94,0.89
1785258,Zhanggu,54,CN,1631426834,46,30.8695,101.8841,79.84,2.26
260133,Chalcis,20,GR,1631426834,68,38.4636,23.5994,76.96,0
5106817,Airmont,2,US,1631426836,88,41.1009,-74.1162,69.53,1.01
5357155,Hillsborough,20,US,1631426837,86,37.5741,-122.3794,66.72,1.01
3025314,Chevilly-Larue,20,FR,1631426838,88,48.7648,2.3503,56.61,2.3
3343954,Banska Bystrica,5,SK,1631426543,58,48.5,19.5,62.28,3.62
5103301,River Edge,1,US,1631426839,79,40.9287,-74.0399,71.4,1.01
6445115,Vaison-la-Romaine,0,FR,1631426840,88,44.239,5.075,63.12,3.44
2529313,Taza,5,MA,1631426842,41,34.25,-3.75,72.18,0.51
2651621,Great Burstead,0,GB,1631426843,91,51.6097,0.434,56.82,4.61
5601615,Mountain Home,1,US,1631426844,51,43.133,-115.6912,61.79,4.61
4375832,Barnhart,2,US,1631426845,73,38.3442,-90.3934,77.76,12.01
2984799,Querqueville,20,FR,1631426846,94,49.6625,-1.6912,59.85,3.44
3985504,San Martín Hidalgo,72,MX,1631426847,82,20.4354,-103.9288,63.39,1.32
1690570,Sampaloc,100,PH,1631426647,87,14.5402,121.3602,76.59,4.52
3518253,San Miguel Panixtlahuaca,100,MX,1631426848,97,16.2484,-97.3843,65.07,1.63
4459343,Carrboro,0,US,1631426850,91,35.9101,-79.0753,65.28,5.08
3177489,Dozza,1,IT,1631426851,57,44.3603,11.6322,71.28,2.86
2863457,Niedereschach,12,DE,1631426853,77,48.1333,8.5333,55.47,0.49
467479,Yenotayevka,93,RU,1631426854,44,47.2456,47.0281,69.58,13.04
3460723,Itapeva,43,BR,1631426856,90,-23.9822,-48.8756,60.44,4.85
1679384,Zarraga,100,PH,1631426857,70,10.8197,122.6081,85.77,4.54
713716,Brianka,100,UA,1631426858,46,48.5036,38.6643,68.11,8.48
596612,Nida,49,LT,1631426859,91,55.3081,21.0067,60.82,12.08
3565432,Cárdenas,48,CU,1631426860,86,23.0375,-81.2047,74.16,8.16
5325423,Azusa,0,US,1631426861,51,34.1336,-117.9076,86.92,0.47
1513364,Kara-Suu,2,KG,1631426862,31,40.708,72.8802,76.12,8.95
149703,Sumbawanga,6,TZ,1631426862,46,-7.9667,31.6167,63.84,7.14
751335,Bafra,28,TR,1631426864,60,41.5678,35.9069,69.58,2.37
2920020,Glauchau,75,DE,1631426865,94,50.8167,12.5333,63.88,2.3
2218478,Brak,1,LY,1631426866,20,27.5496,14.2714,85.73,5.01
2821416,Trebur,20,DE,1631426868,96,49.9311,8.4161,60.66,1.01
4915734,Waukegan,1,US,1631426869,79,42.3636,-87.8448,76.98,6.91
2862118,Norden,100,DE,1631426870,98,53.6,7.2,62.58,10.69
2865592,Neuenrade,99,DE,1631426872,1,51.2833,7.7833,59.41,4.05
2647111,Henfield,39,GB,1631426873,79,50.932,-0.2733,56.5,3.74
4503646,Pleasantville,1,US,1631426874,78,39.3898,-74.524,70.93,6.91
3148129,Larvik,0,NO,1631426876,99,59.0533,10.0352,60.91,2.3
2037823,Dashiqiao,19,CN,1631426877,44,40.6373,122.5025,77.16,9.24
709717,Makiivka,100,UA,1631426877,39,48.0448,37.9635,68.63,7.72
2655211,Bonnybridge,100,GB,1631426878,94,56.0015,-3.8886,53.22,1.45
4291884,Flatwoods,1,US,1631426880,92,38.5226,-82.7171,68.56,0
3441575,Montevideo,0,UY,1631426816,88,-34.8335,-56.1674,55.11,11.5
3173758,Massa Marittima,1,IT,1631426881,59,43.049,10.8928,68.36,2.93
3688266,Buesaco,58,CO,1631426882,91,1.3902,-77.1598,58.32,2.89
1860735,Kani,100,JP,1631426884,73,35.4261,137.0611,76.57,5.3
7260752,Air Force Academy,20,US,1631426884,39,38.9943,-104.8637,70.86,18.41
2911308,Hambrücken,52,DE,1631426885,88,49.19,8.5406,58.5,2.26
4018390,Apodaca,1,MX,1631426886,73,25.7667,-100.2,79.79,4.61
2655099,Bourne,100,GB,1631426887,92,52.7667,-0.3833,58.01,5.5
2510821,Soller,11,ES,1631426888,87,39.7662,2.7152,73.04,2.19
5128581,Queens,1,US,1631426890,72,40.7498,-73.7976,71.38,1.01
7116866,Villa Mercedes,40,AR,1631426891,35,-33.6757,-65.4578,70.16,29.24
3462882,Fundão,65,BR,1631426764,94,-19.9341,-40.4047,72.93,2.26
3182164,Bergamo,0,IT,1631426892,77,45.698,9.669,68.65,4.61
3841956,Paraná,97,AR,1631426894,77,-31.732,-60.5238,61.57,15.12
2255542,Owando,99,CG,1631426895,96,-0.4819,15.8999,70.75,2.95
2641170,Sandiacre,0,GB,1631426897,96,52.9252,-1.2945,58.21,6.91
5345071,East San Gabriel,1,US,1631426898,38,34.0917,-118.0912,87.33,0
3117009,Medina de Pomar,23,ES,1631426899,66,42.9294,-3.488,56.77,3.53
3178605,Cividale del Friuli,20,IT,1631426900,73,46.0931,13.4275,67.57,4.76
667227,Teresva,100,UA,1631426902,65,47.9979,23.6996,54.77,2.48
1848188,Yoshikawa,100,JP,1631426903,64,35.8853,139.8394,81.1,6.85
2641170,Bulwell,92,GB,1631426903,93,53.0013,-1.1978,58.32,3.53
3398902,Tibau do Sul,31,BR,1631426905,80,-6.1873,-35.0905,72.16,10.09
4004330,Irapuato,33,MX,1631426906,90,20.6833,-101.35,62.08,4.5
2511619,Sagunto,0,ES,1631426907,94,39.6833,-0.2667,73.44,2.3
2910831,Hanover,75,DE,1631426908,94,52.3705,9.7332,65.08,4.61
5843591,State of Wyoming,17,US,1631426825,34,43.0002,-107.5009,58.82,3.27
2637627,Slough,75,GB,1631426910,93,51.5095,-0.5954,56.75,1.99
3577154,Oranjestad,84,AW,1631426911,79,12.524,-70.027,82.63,21.14
5807337,Poulsbo,100,US,1631426912,82,47.7359,-122.6465,64.96,2.17
510808,Pervouralsk,95,RU,1631426913,54,56.9053,59.9436,48.45,15.35
1485634,Yuzhnoural'sk,97,RU,1631426914,45,54.4418,61.2536,52.61,16.71
3076777,Dolní Lutyně,6,CZ,1631426916,93,49.8988,18.4282,63,2.3
1698621,Nagtipunan,100,PH,1631426917,97,16.2167,121.6,76.01,3.36
7262518,West Whittier-Los Nietos,1,US,1631426917,59,33.976,-118.0691,86.09,0
5178280,Ancient Oaks,1,US,1631426918,89,40.5473,-75.5893,66.88,5.75
3401060,Cacimbas,2,BR,1631426919,89,-7.2125,-37.0594,64.76,11.83
3628503,San Carlos,100,VE,1631426921,81,9.6612,-68.5827,72.93,3.49
1720482,Calatrava,100,PH,1631426922,68,10.595,123.4838,86.09,3.67
162627,Jubbah,0,SY,1631426922,33,33.9087,36.4799,59.99,1.92
3177876,Cotignola,19,IT,1631426923,57,44.3872,11.9394,72.54,3.27
2955770,Apolda,94,DE,1631426925,94,51.0167,11.5,64.51,4.16
7285653,Dietlikon,90,CH,1631426926,93,47.4239,8.6153,60.46,0
3658666,Cuenca,98,EC,1631426927,96,-2.8833,-78.9833,53.26,2.71
733638,Ardino,27,BG,1631426929,37,41.5833,25.1333,52.23,3.8
618067,Chiţcani,100,MD,1631426930,42,46.783,29.6168,68.52,6.38
2975408,Scionzier,5,FR,1631426931,88,46.0545,6.5576,62.22,2.66
2773447,Krieglach,20,AT,1631426933,79,47.5333,15.55,57.56,1.59
2836761,Schönefeld,0,DE,1631426934,93,52.3833,13.5167,62.11,5.75
